,Date,Hour,SUMS
6725,07.10.2016,5,0.118
6726,07.10.2016,6,0.757
6727,07.10.2016,7,10.607
6728,07.10.2016,8,22.136
6729,07.10.2016,9,47.231
6730,07.10.2016,10,74.622
6731,07.10.2016,11,91.16
6732,07.10.2016,12,98.15
6733,07.10.2016,13,132.964
6734,07.10.2016,14,42.047
6735,07.10.2016,15,30.881
6736,07.10.2016,16,0.639
6737,07.10.2016,17,0
6738,07.10.2016,18,0
6739,07.10.2016,19,0
6740,07.10.2016,20,0
6741,07.10.2016,21,0
6742,07.10.2016,22,0
6743,07.10.2016,23,0
6744,08.10.2016,0,0
6745,08.10.2016,1,0
6746,08.10.2016,2,0
6747,08.10.2016,3,0
6748,08.10.2016,4,0
6749,08.10.2016,5,0.439
6750,08.10.2016,6,35.524
6751,08.10.2016,7,106.383
6752,08.10.2016,8,166.969
6753,08.10.2016,9,250.55
6754,08.10.2016,10,214.112
6755,08.10.2016,11,187.015
6756,08.10.2016,12,173.418
6757,08.10.2016,13,134.162
6758,08.10.2016,14,72.498
6759,08.10.2016,15,34.966
6760,08.10.2016,16,0.475
6761,08.10.2016,17,0
6762,08.10.2016,18,0
6763,08.10.2016,19,0
6764,08.10.2016,20,0
6765,08.10.2016,21,0
6766,08.10.2016,22,0
6767,08.10.2016,23,0
6768,09.10.2016,0,0
6769,09.10.2016,1,0
6770,09.10.2016,2,0
6771,09.10.2016,3,0
6772,09.10.2016,4,0
6773,09.10.2016,5,0.693
6774,09.10.2016,6,68.486
6775,09.10.2016,7,147.331
6776,09.10.2016,8,303.671
6777,09.10.2016,9,352.772
6778,09.10.2016,10,421.507
6779,09.10.2016,11,378.155
6780,09.10.2016,12,279.163
6781,09.10.2016,13,263.739
6782,09.10.2016,14,177.777
6783,09.10.2016,15,54.649
6784,09.10.2016,16,0.451
6785,09.10.2016,17,0
6786,09.10.2016,18,0
6787,09.10.2016,19,0
6788,09.10.2016,20,0
6789,09.10.2016,21,0
6790,09.10.2016,22,0
6791,09.10.2016,23,0
6792,10.10.2016,0,0
6793,10.10.2016,1,0
6794,10.10.2016,2,0
6795,10.10.2016,3,0
6796,10.10.2016,4,0
6797,10.10.2016,5,0.681
6798,10.10.2016,6,74.264
6799,10.10.2016,7,152.181
6800,10.10.2016,8,148.974
6801,10.10.2016,9,254.361
6802,10.10.2016,10,277.734
6803,10.10.2016,11,345.358
6804,10.10.2016,12,266.755
6805,10.10.2016,13,251.778
6806,10.10.2016,14,132.606
6807,10.10.2016,15,60.623
6808,10.10.2016,16,0.474
6809,10.10.2016,17,0
6810,10.10.2016,18,0
6811,10.10.2016,19,0
6812,10.10.2016,20,0
6813,10.10.2016,21,0
6814,10.10.2016,22,0
6815,10.10.2016,23,0
6816,11.10.2016,0,0
6817,11.10.2016,1,0
6818,11.10.2016,2,0
6819,11.10.2016,3,0
6820,11.10.2016,4,0
6821,11.10.2016,5,0
6822,11.10.2016,6,46.277
6823,11.10.2016,7,117.68
6824,11.10.2016,8,233.197
6825,11.10.2016,9,340.771
6826,11.10.2016,10,352.715
6827,11.10.2016,11,306.464
6828,11.10.2016,12,248.669
6829,11.10.2016,13,184.057
6830,11.10.2016,14,118.183
6831,11.10.2016,15,38.766
6832,11.10.2016,16,0
6833,11.10.2016,17,0
6834,11.10.2016,18,0
6835,11.10.2016,19,0
6836,11.10.2016,20,0
6837,11.10.2016,21,0
6838,11.10.2016,22,0
6839,11.10.2016,23,0
6840,12.10.2016,0,0
6841,12.10.2016,1,0
6842,12.10.2016,2,0
6843,12.10.2016,3,0
6844,12.10.2016,4,0
6845,12.10.2016,5,0
6846,12.10.2016,6,72.207
6847,12.10.2016,7,148.006
6848,12.10.2016,8,179.993
6849,12.10.2016,9,208.666
6850,12.10.2016,10,200.193
6851,12.10.2016,11,208.847
6852,12.10.2016,12,143.019
6853,12.10.2016,13,103.462
6854,12.10.2016,14,82.454
6855,12.10.2016,15,28.003
6856,12.10.2016,16,0
6857,12.10.2016,17,0
6858,12.10.2016,18,0
6859,12.10.2016,19,0
6860,12.10.2016,20,0
6861,12.10.2016,21,0
6862,12.10.2016,22,0
6863,12.10.2016,23,0
6864,13.10.2016,0,0
6865,13.10.2016,1,0
6866,13.10.2016,2,0
6867,13.10.2016,3,0
6868,13.10.2016,4,0
6869,13.10.2016,5,0
6870,13.10.2016,6,72.286
6871,13.10.2016,7,155.228
6872,13.10.2016,8,284.65
6873,13.10.2016,9,347.676
6874,13.10.2016,10,410.775
6875,13.10.2016,11,415.071
6876,13.10.2016,12,410.963
6877,13.10.2016,13,375.875
6878,13.10.2016,14,242.698
6879,13.10.2016,15,77.075
6880,13.10.2016,16,0
6881,13.10.2016,17,0
6882,13.10.2016,18,0
6883,13.10.2016,19,0
6884,13.10.2016,20,0
6885,13.10.2016,21,0
6886,13.10.2016,22,0
6887,13.10.2016,23,0
6888,14.10.2016,0,0
6889,14.10.2016,1,0
6890,14.10.2016,2,0
6891,14.10.2016,3,0
6892,14.10.2016,4,0
6893,14.10.2016,5,0
6894,14.10.2016,6,34.647
6895,14.10.2016,7,151.191
6896,14.10.2016,8,311.949
6897,14.10.2016,9,354.897
6898,14.10.2016,10,286.96
6899,14.10.2016,11,275.074
6900,14.10.2016,12,172.006
6901,14.10.2016,13,112.472
6902,14.10.2016,14,48.399
6903,14.10.2016,15,20.645
6904,14.10.2016,16,0
6905,14.10.2016,17,0
6906,14.10.2016,18,0
6907,14.10.2016,19,0
6908,14.10.2016,20,0
6909,14.10.2016,21,0
6910,14.10.2016,22,0
6911,14.10.2016,23,0
6912,15.10.2016,0,0
6913,15.10.2016,1,0
6914,15.10.2016,2,0
6915,15.10.2016,3,0
6916,15.10.2016,4,0
6917,15.10.2016,5,0
6918,15.10.2016,6,46.142
6919,15.10.2016,7,175.441
6920,15.10.2016,8,279.236
6921,15.10.2016,9,326.668
6922,15.10.2016,10,301.796
6923,15.10.2016,11,164.806
6924,15.10.2016,12,150.754
6925,15.10.2016,13,68.168
6926,15.10.2016,14,35.496
6927,15.10.2016,15,13.15
6928,15.10.2016,16,0
6929,15.10.2016,17,0
6930,15.10.2016,18,0
6931,15.10.2016,19,0
6932,15.10.2016,20,0
6933,15.10.2016,21,0
6934,15.10.2016,22,0
6935,15.10.2016,23,0
6936,16.10.2016,0,0
6937,16.10.2016,1,0
6938,16.10.2016,2,0
6939,16.10.2016,3,0
6940,16.10.2016,4,0
6941,16.10.2016,5,0
6942,16.10.2016,6,51.975
6943,16.10.2016,7,159.913
6944,16.10.2016,8,309.004
6945,16.10.2016,9,429.202
6946,16.10.2016,10,488.748
6947,16.10.2016,11,487.704
6948,16.10.2016,12,448.53
6949,16.10.2016,13,359.274
6950,16.10.2016,14,230.304
6951,16.10.2016,15,80.124
6952,16.10.2016,16,0
6953,16.10.2016,17,0
6954,16.10.2016,18,0
6955,16.10.2016,19,0
6956,16.10.2016,20,0
6957,16.10.2016,21,0
6958,16.10.2016,22,0
6959,16.10.2016,23,0
6960,17.10.2016,0,0
6961,17.10.2016,1,0
6962,17.10.2016,2,0
6963,17.10.2016,3,0
6964,17.10.2016,4,0
6965,17.10.2016,5,0
6966,17.10.2016,6,17.608
6967,17.10.2016,7,105.978
6968,17.10.2016,8,144.608
6969,17.10.2016,9,288.06
6970,17.10.2016,10,291.227
6971,17.10.2016,11,353.351
6972,17.10.2016,12,314.111
6973,17.10.2016,13,225.987
6974,17.10.2016,14,125.945
6975,17.10.2016,15,33.169
6976,17.10.2016,16,0
6977,17.10.2016,17,0
6978,17.10.2016,18,0
6979,17.10.2016,19,0
6980,17.10.2016,20,0
6981,17.10.2016,21,0
6982,17.10.2016,22,0
6983,17.10.2016,23,0
6984,18.10.2016,0,0
6985,18.10.2016,1,0
6986,18.10.2016,2,0
6987,18.10.2016,3,0
6988,18.10.2016,4,0
6989,18.10.2016,5,0
6990,18.10.2016,6,6.336
6991,18.10.2016,7,9.394
6992,18.10.2016,8,18.856
6993,18.10.2016,9,47.671
6994,18.10.2016,10,29.922
6995,18.10.2016,11,47.402
6996,18.10.2016,12,213.647
6997,18.10.2016,13,196.215
6998,18.10.2016,14,99.524
6999,18.10.2016,15,58.576
7000,18.10.2016,16,0
7001,18.10.2016,17,0
7002,18.10.2016,18,0
7003,18.10.2016,19,0
7004,18.10.2016,20,0
7005,18.10.2016,21,0
7006,18.10.2016,22,0
7007,18.10.2016,23,0
7008,19.10.2016,0,0
7009,19.10.2016,1,0
7010,19.10.2016,2,0
7011,19.10.2016,3,0
7012,19.10.2016,4,0
7013,19.10.2016,5,0
7014,19.10.2016,6,2.922
7015,19.10.2016,7,18.721
7016,19.10.2016,8,69.165
7017,19.10.2016,9,128.404
7018,19.10.2016,10,139.533
7019,19.10.2016,11,277.579
7020,19.10.2016,12,262.15
7021,19.10.2016,13,242.836
7022,19.10.2016,14,97.183
7023,19.10.2016,15,17.923
7024,19.10.2016,16,0
7025,19.10.2016,17,0
7026,19.10.2016,18,0
7027,19.10.2016,19,0
7028,19.10.2016,20,0
7029,19.10.2016,21,0
7030,19.10.2016,22,0
7031,19.10.2016,23,0
7032,20.10.2016,0,0
7033,20.10.2016,1,0
7034,20.10.2016,2,0
7035,20.10.2016,3,0
7036,20.10.2016,4,0
7037,20.10.2016,5,0
7038,20.10.2016,6,35.278
7039,20.10.2016,7,167.604
7040,20.10.2016,8,315.435
7041,20.10.2016,9,333.467
7042,20.10.2016,10,223.778
7043,20.10.2016,11,226.94
7044,20.10.2016,12,157.72
7045,20.10.2016,13,163.666
7046,20.10.2016,14,123.638
7047,20.10.2016,15,49.557
7048,20.10.2016,16,0
7049,20.10.2016,17,0
7050,20.10.2016,18,0
7051,20.10.2016,19,0
7052,20.10.2016,20,0
7053,20.10.2016,21,0
7054,20.10.2016,22,0
7055,20.10.2016,23,0
7056,21.10.2016,0,0
7057,21.10.2016,1,0
7058,21.10.2016,2,0
7059,21.10.2016,3,0
7060,21.10.2016,4,0
7061,21.10.2016,5,0
7062,21.10.2016,6,17.376
7063,21.10.2016,7,52.711
7064,21.10.2016,8,98.597
7065,21.10.2016,9,117.374
7066,21.10.2016,10,90.385
7067,21.10.2016,11,64.16
7068,21.10.2016,12,95.437
7069,21.10.2016,13,181.522
7070,21.10.2016,14,105.77
7071,21.10.2016,15,29.845
7072,21.10.2016,16,0
7073,21.10.2016,17,0
7074,21.10.2016,18,0
7075,21.10.2016,19,0
7076,21.10.2016,20,0
7077,21.10.2016,21,0
7078,21.10.2016,22,0
7079,21.10.2016,23,0
7080,22.10.2016,0,0
7081,22.10.2016,1,0
7082,22.10.2016,2,0
7083,22.10.2016,3,0
7084,22.10.2016,4,0
7085,22.10.2016,5,0
7086,22.10.2016,6,97.653
7087,22.10.2016,7,255.81
7088,22.10.2016,8,374.527
7089,22.10.2016,9,456.155
7090,22.10.2016,10,477.795
7091,22.10.2016,11,439.497
7092,22.10.2016,12,333.501
7093,22.10.2016,13,286.225
7094,22.10.2016,14,178.104
7095,22.10.2016,15,68.501
7096,22.10.2016,16,0
7097,22.10.2016,17,0
7098,22.10.2016,18,0
7099,22.10.2016,19,0
7100,22.10.2016,20,0
7101,22.10.2016,21,0
7102,22.10.2016,22,0
7103,22.10.2016,23,0
7104,23.10.2016,0,0
7105,23.10.2016,1,0
7106,23.10.2016,2,0
7107,23.10.2016,3,0
7108,23.10.2016,4,0
7109,23.10.2016,5,0
7110,23.10.2016,6,48.252
7111,23.10.2016,7,104.537
7112,23.10.2016,8,169.839
7113,23.10.2016,9,292.626
7114,23.10.2016,10,379.99
7115,23.10.2016,11,411.642
7116,23.10.2016,12,339.68
7117,23.10.2016,13,222.544
7118,23.10.2016,14,75.522
7119,23.10.2016,15,10.327
7120,23.10.2016,16,0
7121,23.10.2016,17,0
7122,23.10.2016,18,0
7123,23.10.2016,19,0
7124,23.10.2016,20,0
7125,23.10.2016,21,0
7126,23.10.2016,22,0
7127,23.10.2016,23,0
7128,24.10.2016,0,0
7129,24.10.2016,1,0
7130,24.10.2016,2,0
7131,24.10.2016,3,0
7132,24.10.2016,4,0
7133,24.10.2016,5,0
7134,24.10.2016,6,23.876
7135,24.10.2016,7,132.237
7136,24.10.2016,8,261.685
7137,24.10.2016,9,390.494
7138,24.10.2016,10,451.893
7139,24.10.2016,11,384.099
7140,24.10.2016,12,322.57
7141,24.10.2016,13,262.582
7142,24.10.2016,14,167.699
7143,24.10.2016,15,37.169
7144,24.10.2016,16,0
7145,24.10.2016,17,0
7146,24.10.2016,18,0
7147,24.10.2016,19,0
7148,24.10.2016,20,0
7149,24.10.2016,21,0
7150,24.10.2016,22,0
7151,24.10.2016,23,0
7152,25.10.2016,0,0
7153,25.10.2016,1,0
7154,25.10.2016,2,0
7155,25.10.2016,3,0
7156,25.10.2016,4,0
7157,25.10.2016,5,0
7158,25.10.2016,6,3.811
7159,25.10.2016,7,16.809
7160,25.10.2016,8,41.624
7161,25.10.2016,9,78.391
7162,25.10.2016,10,189.38
7163,25.10.2016,11,170.671
7164,25.10.2016,12,107.375
7165,25.10.2016,13,73.132
7166,25.10.2016,14,24.386
7167,25.10.2016,15,2.522
7168,25.10.2016,16,0
7169,25.10.2016,17,0
7170,25.10.2016,18,0
7171,25.10.2016,19,0
7172,25.10.2016,20,0
7173,25.10.2016,21,0
7174,25.10.2016,22,0
7175,25.10.2016,23,0
7176,26.10.2016,0,0
7177,26.10.2016,1,0
7178,26.10.2016,2,0
7179,26.10.2016,3,0
7180,26.10.2016,4,0
7181,26.10.2016,5,0
7182,26.10.2016,6,2.318
7183,26.10.2016,7,13.696
7184,26.10.2016,8,24.729
7185,26.10.2016,9,107.301
7186,26.10.2016,10,106.159
7187,26.10.2016,11,77.297
7188,26.10.2016,12,59.44
7189,26.10.2016,13,54.033
7190,26.10.2016,14,21.879
7191,26.10.2016,15,3.334
7192,26.10.2016,16,0
7193,26.10.2016,17,0
7194,26.10.2016,18,0
7195,26.10.2016,19,0
7196,26.10.2016,20,0
7197,26.10.2016,21,0
7198,26.10.2016,22,0
7199,26.10.2016,23,0
7200,27.10.2016,0,0
7201,27.10.2016,1,0
7202,27.10.2016,2,0
7203,27.10.2016,3,0
7204,27.10.2016,4,0
7205,27.10.2016,5,0
7206,27.10.2016,6,5.784
7207,27.10.2016,7,33.211
7208,27.10.2016,8,123.281
7209,27.10.2016,9,108.768
7210,27.10.2016,10,112.994
7211,27.10.2016,11,193.722
7212,27.10.2016,12,161.999
7213,27.10.2016,13,148.606
7214,27.10.2016,14,48.026
7215,27.10.2016,15,36.188
7216,27.10.2016,16,0
7217,27.10.2016,17,0
7218,27.10.2016,18,0
7219,27.10.2016,19,0
7220,27.10.2016,20,0
7221,27.10.2016,21,0
7222,27.10.2016,22,0
7223,27.10.2016,23,0
7224,28.10.2016,0,0
7225,28.10.2016,1,0
7226,28.10.2016,2,0
7227,28.10.2016,3,0
7228,28.10.2016,4,0
7229,28.10.2016,5,0
7230,28.10.2016,6,32.773
7231,28.10.2016,7,125.152
7232,28.10.2016,8,248.137
7233,28.10.2016,9,379.649
7234,28.10.2016,10,481.575
7235,28.10.2016,11,483.643
7236,28.10.2016,12,427.854
7237,28.10.2016,13,332.408
7238,28.10.2016,14,194.715
7239,28.10.2016,15,48.276
7240,28.10.2016,16,0
7241,28.10.2016,17,0
7242,28.10.2016,18,0
7243,28.10.2016,19,0
7244,28.10.2016,20,0
7245,28.10.2016,21,0
7246,28.10.2016,22,0
7247,28.10.2016,23,0
7248,29.10.2016,0,0
7249,29.10.2016,1,0
7250,29.10.2016,2,0
7251,29.10.2016,3,0
7252,29.10.2016,4,0
7253,29.10.2016,5,0
7254,29.10.2016,6,2.115
7255,29.10.2016,7,25.744
7256,29.10.2016,8,21.179
7257,29.10.2016,9,49.431
7258,29.10.2016,10,77.716
7259,29.10.2016,11,49.309
7260,29.10.2016,12,79.923
7261,29.10.2016,13,50.844
7262,29.10.2016,14,37.532
7263,29.10.2016,15,10.789
7264,29.10.2016,16,0
7265,29.10.2016,17,0
7266,29.10.2016,18,0
7267,29.10.2016,19,0
7268,29.10.2016,20,0
7269,29.10.2016,21,0
7270,29.10.2016,22,0
7271,29.10.2016,23,0
7272,30.10.2016,0,0
7273,30.10.2016,1,0
7274,30.10.2016,2,0
7275,30.10.2016,3,0
7276,30.10.2016,4,0
7277,30.10.2016,5,0
7278,30.10.2016,6,13.115
7279,30.10.2016,7,48.054
7280,30.10.2016,8,127.782
7281,30.10.2016,9,223.471
7282,30.10.2016,10,286.571
7283,30.10.2016,11,400.171
7284,30.10.2016,12,418.731
7285,30.10.2016,13,323.081
7286,30.10.2016,14,189.134
7287,30.10.2016,15,40.442
7288,30.10.2016,16,0
7289,30.10.2016,17,0
7290,30.10.2016,18,0
7291,30.10.2016,19,0
7292,30.10.2016,20,0
7293,30.10.2016,21,0
7294,30.10.2016,22,0
7295,30.10.2016,23,0
7296,31.10.2016,0,0
7297,31.10.2016,1,0
7298,31.10.2016,2,0
7299,31.10.2016,3,0
7300,31.10.2016,4,0
7301,31.10.2016,5,0
7302,31.10.2016,6,46.936
7303,31.10.2016,7,124.246
7304,31.10.2016,8,188.459
7305,31.10.2016,9,348.507
7306,31.10.2016,10,355.491
7307,31.10.2016,11,434.28
7308,31.10.2016,12,408.41
7309,31.10.2016,13,323.655
7310,31.10.2016,14,188.157
7311,31.10.2016,15,41.906
7312,31.10.2016,16,0
7313,31.10.2016,17,0
7314,31.10.2016,18,0
7315,31.10.2016,19,0
7316,31.10.2016,20,0
7317,31.10.2016,21,0
7318,31.10.2016,22,0
7319,31.10.2016,23,0
7320,01.11.2016,0,0
7321,01.11.2016,1,0
7322,01.11.2016,2,0
7323,01.11.2016,3,0
7324,01.11.2016,4,0
7325,01.11.2016,5,0
7326,01.11.2016,6,45.574
7327,01.11.2016,7,120.083
7328,01.11.2016,8,282.164
7329,01.11.2016,9,291.222
7330,01.11.2016,10,385.369
7331,01.11.2016,11,449.854
7332,01.11.2016,12,423.151
7333,01.11.2016,13,283.477
7334,01.11.2016,14,183.596
7335,01.11.2016,15,42.058
7336,01.11.2016,16,0
7337,01.11.2016,17,0
7338,01.11.2016,18,0
7339,01.11.2016,19,0
7340,01.11.2016,20,0
7341,01.11.2016,21,0
7342,01.11.2016,22,0
7343,01.11.2016,23,0
7344,02.11.2016,0,0
7345,02.11.2016,1,0
7346,02.11.2016,2,0
7347,02.11.2016,3,0
7348,02.11.2016,4,0
7349,02.11.2016,5,0
7350,02.11.2016,6,0.528
7351,02.11.2016,7,40.679
7352,02.11.2016,8,111.416
7353,02.11.2016,9,83.964
7354,02.11.2016,10,164.988
7355,02.11.2016,11,40.852
7356,02.11.2016,12,44.06
7357,02.11.2016,13,24.012
7358,02.11.2016,14,9.751
7359,02.11.2016,15,1.755
7360,02.11.2016,16,0
7361,02.11.2016,17,0
7362,02.11.2016,18,0
7363,02.11.2016,19,0
7364,02.11.2016,20,0
7365,02.11.2016,21,0
7366,02.11.2016,22,0
7367,02.11.2016,23,0
7368,03.11.2016,0,0
7369,03.11.2016,1,0
7370,03.11.2016,2,0
7371,03.11.2016,3,0
7372,03.11.2016,4,0
7373,03.11.2016,5,0
7374,03.11.2016,6,2.82
7375,03.11.2016,7,187.429
7376,03.11.2016,8,330.905
7377,03.11.2016,9,309.785
7378,03.11.2016,10,293.279
7379,03.11.2016,11,163.023
7380,03.11.2016,12,161.836
7381,03.11.2016,13,84.783
7382,03.11.2016,14,78.374
7383,03.11.2016,15,26.161
7384,03.11.2016,16,0
7385,03.11.2016,17,0
7386,03.11.2016,18,0
7387,03.11.2016,19,0
7388,03.11.2016,20,0
7389,03.11.2016,21,0
7390,03.11.2016,22,0
7391,03.11.2016,23,0
7392,04.11.2016,0,0
7393,04.11.2016,1,0
7394,04.11.2016,2,0
7395,04.11.2016,3,0
7396,04.11.2016,4,0
7397,04.11.2016,5,0
7398,04.11.2016,6,3.602
7399,04.11.2016,7,160.695
7400,04.11.2016,8,260.282
7401,04.11.2016,9,346.307
7402,04.11.2016,10,423.996
7403,04.11.2016,11,466.821
7404,04.11.2016,12,420.762
7405,04.11.2016,13,323.034
7406,04.11.2016,14,183.448
7407,04.11.2016,15,31.959
7408,04.11.2016,16,0
7409,04.11.2016,17,0
7410,04.11.2016,18,0
7411,04.11.2016,19,0
7412,04.11.2016,20,0
7413,04.11.2016,21,0
7414,04.11.2016,22,0
7415,04.11.2016,23,0
7416,05.11.2016,0,0
7417,05.11.2016,1,0
7418,05.11.2016,2,0
7419,05.11.2016,3,0
7420,05.11.2016,4,0
7421,05.11.2016,5,0
7422,05.11.2016,6,2.994
7423,05.11.2016,7,56.301
7424,05.11.2016,8,128.704
7425,05.11.2016,9,256.208
7426,05.11.2016,10,308.16
7427,05.11.2016,11,306.298
7428,05.11.2016,12,284.343
7429,05.11.2016,13,231.073
7430,05.11.2016,14,105.071
7431,05.11.2016,15,2.444
7432,05.11.2016,16,0
7433,05.11.2016,17,0
7434,05.11.2016,18,0
7435,05.11.2016,19,0
7436,05.11.2016,20,0
7437,05.11.2016,21,0
7438,05.11.2016,22,0
7439,05.11.2016,23,0
7440,06.11.2016,0,0
7441,06.11.2016,1,0
7442,06.11.2016,2,0
7443,06.11.2016,3,0
7444,06.11.2016,4,0
7445,06.11.2016,5,0
7446,06.11.2016,6,0.165
7447,06.11.2016,7,1.853
7448,06.11.2016,8,5.447
7449,06.11.2016,9,10.424
7450,06.11.2016,10,18.59
7451,06.11.2016,11,28.801
7452,06.11.2016,12,34.661
7453,06.11.2016,13,22.047
7454,06.11.2016,14,5.214
7455,06.11.2016,15,0.894
7456,06.11.2016,16,0
7457,06.11.2016,17,0
7458,06.11.2016,18,0
7459,06.11.2016,19,0
7460,06.11.2016,20,0
7461,06.11.2016,21,0
7462,06.11.2016,22,0
7463,06.11.2016,23,0
7464,07.11.2016,0,0
7465,07.11.2016,1,0
7466,07.11.2016,2,0
7467,07.11.2016,3,0
7468,07.11.2016,4,0
7469,07.11.2016,5,0
7470,07.11.2016,6,2.275
7471,07.11.2016,7,84.08
7472,07.11.2016,8,99.436
7473,07.11.2016,9,160.921
7474,07.11.2016,10,149.18
7475,07.11.2016,11,119.672
7476,07.11.2016,12,82.951
7477,07.11.2016,13,126.223
7478,07.11.2016,14,109.221
7479,07.11.2016,15,1.751
7480,07.11.2016,16,0
7481,07.11.2016,17,0
7482,07.11.2016,18,0
7483,07.11.2016,19,0
7484,07.11.2016,20,0
7485,07.11.2016,21,0
7486,07.11.2016,22,0
7487,07.11.2016,23,0
7488,08.11.2016,0,0
7489,08.11.2016,1,0
7490,08.11.2016,2,0
7491,08.11.2016,3,0
7492,08.11.2016,4,0
7493,08.11.2016,5,0
7494,08.11.2016,6,2.079
7495,08.11.2016,7,181.491
7496,08.11.2016,8,321.481
7497,08.11.2016,9,403.249
7498,08.11.2016,10,393.097
7499,08.11.2016,11,391.49
7500,08.11.2016,12,325.189
7501,08.11.2016,13,209.332
7502,08.11.2016,14,94.064
7503,08.11.2016,15,1.608
7504,08.11.2016,16,0
7505,08.11.2016,17,0
7506,08.11.2016,18,0
7507,08.11.2016,19,0
7508,08.11.2016,20,0
7509,08.11.2016,21,0
7510,08.11.2016,22,0
7511,08.11.2016,23,0
7512,09.11.2016,0,0
7513,09.11.2016,1,0
7514,09.11.2016,2,0
7515,09.11.2016,3,0
7516,09.11.2016,4,0
7517,09.11.2016,5,0
7518,09.11.2016,6,2.236
7519,09.11.2016,7,217.339
7520,09.11.2016,8,361.595
7521,09.11.2016,9,452.017
7522,09.11.2016,10,487.756
7523,09.11.2016,11,483.087
7524,09.11.2016,12,412.046
7525,09.11.2016,13,260.795
7526,09.11.2016,14,73.678
7527,09.11.2016,15,2.082
7528,09.11.2016,16,0
7529,09.11.2016,17,0
7530,09.11.2016,18,0
7531,09.11.2016,19,0
7532,09.11.2016,20,0
7533,09.11.2016,21,0
7534,09.11.2016,22,0
7535,09.11.2016,23,0
7536,10.11.2016,0,0
7537,10.11.2016,1,0
7538,10.11.2016,2,0
7539,10.11.2016,3,0
7540,10.11.2016,4,0
7541,10.11.2016,5,0
7542,10.11.2016,6,1.489
7543,10.11.2016,7,27.253
7544,10.11.2016,8,140.242
7545,10.11.2016,9,199.785
7546,10.11.2016,10,157.349
7547,10.11.2016,11,133.965
7548,10.11.2016,12,264.092
7549,10.11.2016,13,211.455
7550,10.11.2016,14,97.965
7551,10.11.2016,15,1.611
7552,10.11.2016,16,0
7553,10.11.2016,17,0
7554,10.11.2016,18,0
7555,10.11.2016,19,0
7556,10.11.2016,20,0
7557,10.11.2016,21,0
7558,10.11.2016,22,0
7559,10.11.2016,23,0
7560,11.11.2016,0,0
7561,11.11.2016,1,0
7562,11.11.2016,2,0
7563,11.11.2016,3,0
7564,11.11.2016,4,0
7565,11.11.2016,5,0
7566,11.11.2016,6,0.347
7567,11.11.2016,7,3.474
7568,11.11.2016,8,13.189
7569,11.11.2016,9,42.709
7570,11.11.2016,10,68.869
7571,11.11.2016,11,97.437
7572,11.11.2016,12,81.868
7573,11.11.2016,13,50.419
7574,11.11.2016,14,30.71
7575,11.11.2016,15,0.753
7576,11.11.2016,16,0
7577,11.11.2016,17,0
7578,11.11.2016,18,0
7579,11.11.2016,19,0
7580,11.11.2016,20,0
7581,11.11.2016,21,0
7582,11.11.2016,22,0
7583,11.11.2016,23,0
7584,12.11.2016,0,0
7585,12.11.2016,1,0
7586,12.11.2016,2,0
7587,12.11.2016,3,0
7588,12.11.2016,4,0
7589,12.11.2016,5,0
7590,12.11.2016,6,0.857
7591,12.11.2016,7,17.173
7592,12.11.2016,8,38.213
7593,12.11.2016,9,64.064
7594,12.11.2016,10,153.608
7595,12.11.2016,11,189.36
7596,12.11.2016,12,163.038
7597,12.11.2016,13,103.128
7598,12.11.2016,14,63.236
7599,12.11.2016,15,0.787
7600,12.11.2016,16,0
7601,12.11.2016,17,0
7602,12.11.2016,18,0
7603,12.11.2016,19,0
7604,12.11.2016,20,0
7605,12.11.2016,21,0
7606,12.11.2016,22,0
7607,12.11.2016,23,0
7608,13.11.2016,0,0
7609,13.11.2016,1,0
7610,13.11.2016,2,0
7611,13.11.2016,3,0
7612,13.11.2016,4,0
7613,13.11.2016,5,0
7614,13.11.2016,6,1.202
7615,13.11.2016,7,74.246
7616,13.11.2016,8,89.575
7617,13.11.2016,9,99.017
7618,13.11.2016,10,87.401
7619,13.11.2016,11,92.446
7620,13.11.2016,12,69.973
7621,13.11.2016,13,51.379
7622,13.11.2016,14,24.702
7623,13.11.2016,15,0.863
7624,13.11.2016,16,0
7625,13.11.2016,17,0
7626,13.11.2016,18,0
7627,13.11.2016,19,0
7628,13.11.2016,20,0
7629,13.11.2016,21,0
7630,13.11.2016,22,0
7631,13.11.2016,23,0
7632,14.11.2016,0,0
7633,14.11.2016,1,0
7634,14.11.2016,2,0
7635,14.11.2016,3,0
7636,14.11.2016,4,0
7637,14.11.2016,5,0
7638,14.11.2016,6,1.266
7639,14.11.2016,7,162.338
7640,14.11.2016,8,202.617
7641,14.11.2016,9,308.604
7642,14.11.2016,10,392.542
7643,14.11.2016,11,465.932
7644,14.11.2016,12,429.115
7645,14.11.2016,13,324.205
7646,14.11.2016,14,172.989
7647,14.11.2016,15,0.778
7648,14.11.2016,16,0
7649,14.11.2016,17,0
7650,14.11.2016,18,0
7651,14.11.2016,19,0
7652,14.11.2016,20,0
7653,14.11.2016,21,0
7654,14.11.2016,22,0
7655,14.11.2016,23,0
7656,15.11.2016,0,0
7657,15.11.2016,1,0
7658,15.11.2016,2,0
7659,15.11.2016,3,0
7660,15.11.2016,4,0
7661,15.11.2016,5,0
7662,15.11.2016,6,0.914
7663,15.11.2016,7,97.544
7664,15.11.2016,8,292.534
7665,15.11.2016,9,360.289
